playerCard1,playerCard2,playerCard3,playerCard4,playerCard5,dealerCard1,dealerCard2,dealerCard3,dealerCard4,dealerCard5,playerHandSum,dealerHandSum,decision,cardsLeft,count,result
8,1,5,0,0,6,11,0,0,0,14,17,0,357,-3,Loss
1,8,10,0,0,7,9,10,0,0,19,26,0,351,-6,Win
1,11,7,0,0,7,9,6,0,0,19,22,0,345,-7,Win
8,3,8,0,0,4,10,1,3,0,19,18,0,338,-6,Win
10,5,10,0,0,10,11,0,0,0,25,21,0,333,-9,Loss
10,10,3,0,0,2,5,10,0,0,23,17,0,327,-9,Loss
1,6,10,0,0,4,3,5,6,0,17,18,0,320,-6,Loss
6,1,10,0,0,10,6,10,0,0,17,26,0,314,-8,Win
10,10,2,0,0,3,6,3,1,2,22,25,0,305,-7,Loss
7,9,10,0,0,11,2,7,0,0,26,20,0,299,-8,Loss
10,10,4,0,0,4,4,10,0,0,24,18,0,293,-8,Loss
10,10,10,0,0,10,10,0,0,0,30,20,0,288,-13,Loss
9,5,2,0,0,9,9,0,0,0,16,18,0,283,-11,Loss
10,1,10,0,0,10,8,0,0,0,21,18,0,278,-15,Win
2,4,7,0,0,5,8,3,10,0,13,26,0,271,-12,Win
10,6,5,0,0,11,4,2,0,0,21,17,0,265,-10,Win
5,5,3,0,0,9,2,4,10,0,13,25,0,258,-6,Win
7,10,10,0,0,4,3,8,2,0,27,17,0,251,-5,Loss
10,8,9,0,0,8,9,0,0,0,27,17,0,246,-6,Loss
8,10,3,0,0,10,4,6,0,0,21,20,0,240,-5,Win
5,9,10,0,0,4,10,9,0,0,24,23,0,234,-5,Loss
10,3,6,0,0,10,10,0,0,0,19,20,0,229,-6,Loss
8,7,9,0,0,4,10,8,0,0,24,22,0,223,-6,Loss
6,10,10,0,0,3,10,10,0,0,26,23,0,217,-8,Loss
2,10,4,0,0,7,10,0,0,0,16,17,0,212,-8,Loss
3,4,11,0,0,6,10,2,0,0,18,18,0,206,-6,Push
5,3,8,0,0,7,10,0,0,0,16,17,0,411,1,Loss
9,10,2,0,0,5,10,5,0,0,21,20,0,405,2,Win
10,3,8,0,0,4,3,9,10,0,21,26,0,398,3,Win
1,10,10,0,0,10,5,6,0,0,21,21,0,392,1,Push
8,10,10,0,0,10,9,0,0,0,28,19,0,387,-2,Loss
1,3,8,0,0,3,9,2,3,0,12,17,0,380,1,Loss
10,8,5,0,0,6,5,7,0,0,23,18,0,374,3,Loss
7,6,7,0,0,3,11,7,0,0,20,21,0,368,4,Loss
3,6,6,0,0,9,6,4,0,0,15,19,0,362,9,Loss
9,7,8,0,0,4,5,11,0,0,24,20,0,356,10,Loss
5,4,5,0,0,4,10,9,0,0,14,23,0,350,13,Win
10,10,5,0,0,10,11,0,0,0,25,21,0,345,10,Loss
10,2,10,0,0,5,4,10,0,0,22,19,0,339,10,Loss
4,2,10,0,0,10,9,0,0,0,16,19,0,334,10,Loss
10,8,8,0,0,8,9,0,0,0,26,17,0,329,9,Loss
7,10,10,0,0,10,10,0,0,0,27,20,0,324,5,Loss
6,2,10,0,0,5,8,10,0,0,18,23,0,318,6,Win
10,7,10,0,0,10,5,3,0,0,27,18,0,312,5,Loss
10,1,2,0,0,8,3,10,0,0,13,21,0,306,4,Loss
10,7,9,0,0,10,11,0,0,0,26,21,0,301,1,Loss
10,6,2,0,0,10,3,3,4,0,18,20,0,294,4,Loss
7,2,9,0,0,8,6,1,3,0,18,18,0,287,6,Push
10,10,10,0,0,11,7,0,0,0,30,18,0,282,2,Loss
2,11,3,0,0,5,9,9,0,0,16,23,0,276,4,Win
10,2,9,0,0,6,5,7,0,0,21,18,0,270,6,Win
10,7,4,0,0,10,9,0,0,0,21,19,0,265,5,Win
5,7,10,0,0,10,5,4,0,0,22,19,0,259,6,Loss
8,2,10,0,0,2,8,4,10,0,20,24,0,252,7,Win
1,11,2,0,0,2,10,10,0,0,14,22,0,246,5,Win
2,3,3,0,0,3,2,10,10,0,8,25,0,239,8,Win
10,5,7,0,0,5,2,9,3,0,22,19,0,232,11,Loss
3,7,11,0,0,10,3,10,0,0,21,23,0,226,10,Win
3,4,4,0,0,10,11,0,0,0,11,21,0,221,11,Loss
1,6,7,0,0,6,10,2,0,0,14,18,0,215,12,Loss
10,8,8,0,0,4,9,5,0,0,26,18,0,209,13,Loss
4,10,1,0,0,7,10,0,0,0,15,17,0,204,11,Loss
4,5,9,0,0,10,8,0,0,0,18,18,0,411,1,Push
2,10,3,0,0,5,8,4,0,0,15,17,0,405,4,Loss
10,9,10,0,0,9,7,10,0,0,29,26,0,399,1,Loss
10,3,8,0,0,7,6,5,0,0,21,18,0,393,3,Win
1,9,6,0,0,2,2,1,7,5,16,17,0,385,5,Loss
10,5,4,0,0,11,8,0,0,0,19,19,0,380,5,Push
1,10,10,0,0,10,10,0,0,0,21,20,0,375,0,Win
8,2,9,0,0,6,11,0,0,0,19,17,0,370,1,Win
1,2,10,0,0,10,6,8,0,0,13,24,0,364,0,Win
10,8,10,0,0,9,10,0,0,0,28,19,0,359,-3,Loss
6,6,3,0,0,6,5,9,0,0,15,20,0,353,2,Loss
9,5,6,0,0,10,5,3,0,0,20,18,0,347,5,Win
9,4,3,0,0,6,8,7,0,0,16,21,0,341,8,Loss
10,5,9,0,0,8,10,0,0,0,24,18,0,336,7,Loss
2,10,10,0,0,3,2,1,10,1,22,17,0,328,5,Loss
10,1,5,0,0,8,7,1,1,0,16,17,0,321,2,Loss
9,10,9,0,0,8,3,2,6,0,28,19,0,314,4,Loss
10,10,4,0,0,8,7,10,0,0,24,25,0,308,2,Loss
8,10,4,0,0,7,4,10,0,0,22,21,0,302,2,Loss
8,10,10,0,0,6,2,8,10,0,28,26,0,295,1,Loss
6,10,1,0,0,3,4,7,4,0,17,18,0,288,3,Loss
10,10,9,0,0,4,10,10,0,0,29,24,0,282,0,Loss
10,10,10,0,0,10,3,5,0,0,30,18,0,276,-2,Loss
2,11,5,0,0,10,10,0,0,0,18,20,0,271,-3,Loss
8,3,3,0,0,10,10,0,0,0,14,20,0,266,-3,Loss
8,10,2,0,0,4,10,9,0,0,20,23,0,260,-3,Win
9,3,10,0,0,2,5,3,10,0,22,20,0,253,-1,Loss
2,10,6,0,0,9,10,0,0,0,18,19,0,248,-1,Loss
11,5,2,0,0,8,5,2,6,0,18,21,0,241,3,Loss
1,10,5,0,0,7,9,4,0,0,16,20,0,235,3,Loss
5,7,2,0,0,7,7,5,0,0,14,19,0,229,6,Loss
10,10,3,0,0,11,10,0,0,0,23,21,0,224,3,Loss
1,1,10,0,0,2,8,2,4,10,12,26,0,216,2,Win
8,9,6,0,0,7,2,6,10,0,23,25,0,209,4,Loss
9,10,4,0,0,10,2,5,0,0,23,17,0,203,5,Loss
6,8,7,0,0,10,2,4,10,0,21,26,0,409,1,Win
10,3,9,0,0,10,10,0,0,0,22,20,0,404,-1,Loss
2,10,1,0,0,3,7,7,0,0,13,17,0,398,-1,Loss
7,10,4,0,0,2,8,10,0,0,21,20,0,392,-1,Win
10,1,10,0,0,11,7,0,0,0,21,18,0,387,-5,Win
6,6,2,0,0,9,2,6,0,0,14,17,0,381,0,Loss
7,1,6,0,0,6,11,0,0,0,14,17,0,376,0,Loss
6,1,6,0,0,10,3,2,1,8,13,24,0,368,1,Win
7,1,8,0,0,10,10,0,0,0,16,20,0,363,-2,Loss
7,10,9,0,0,5,6,10,0,0,26,21,0,357,-2,Loss
7,10,8,0,0,4,10,10,0,0,25,24,0,351,-4,Loss
4,9,9,0,0,10,5,4,0,0,22,19,0,345,-2,Loss
10,2,1,0,0,3,6,10,0,0,13,19,0,339,-2,Loss
10,4,9,0,0,11,8,0,0,0,23,19,0,334,-3,Loss
10,3,8,0,0,9,10,0,0,0,21,19,0,329,-4,Win
2,6,10,0,0,2,9,2,10,0,18,23,0,322,-2,Win
5,10,9,0,0,2,5,10,0,0,24,17,0,316,-1,Loss
2,10,8,0,0,11,2,4,0,0,20,17,0,310,0,Win
6,10,5,0,0,10,10,0,0,0,21,20,0,305,-1,Win
7,10,5,0,0,3,10,6,0,0,22,19,0,299,0,Loss
7,5,4,0,0,3,8,4,10,0,16,25,0,292,3,Win
2,6,10,0,0,4,11,4,0,0,18,19,0,286,5,Loss
3,1,10,0,0,4,10,10,0,0,14,24,0,280,3,Win
8,1,4,0,0,2,6,6,3,0,13,17,0,273,7,Loss
3,3,8,0,0,2,9,1,10,0,14,22,0,266,8,Win
1,8,6,0,0,2,10,9,0,0,15,21,0,260,8,Loss
8,7,5,0,0,10,4,4,0,0,20,18,0,254,10,Win
6,10,1,0,0,10,2,3,3,0,17,18,0,247,11,Loss
10,3,7,0,0,5,10,10,0,0,20,25,0,241,10,Win
9,7,10,0,0,2,5,8,3,0,26,18,0,234,12,Loss
4,10,9,0,0,7,10,0,0,0,23,17,0,229,11,Loss
10,10,8,0,0,10,8,0,0,0,28,18,0,224,8,Loss
10,10,7,0,0,5,10,2,0,0,27,17,0,218,7,Loss
10,7,3,0,0,10,10,0,0,0,20,20,0,213,5,Push
7,5,4,0,0,3,8,2,10,0,16,23,0,206,8,Win
10,9,10,0,0,5,10,10,0,0,29,25,0,410,-3,Loss
2,11,7,0,0,10,10,0,0,0,20,20,0,405,-5,Push
10,4,6,0,0,3,8,1,10,0,20,22,0,398,-5,Win
5,8,8,0,0,6,6,10,0,0,21,22,0,392,-3,Win
10,10,10,0,0,8,10,0,0,0,30,18,0,387,-7,Loss
5,10,5,0,0,9,4,9,0,0,20,22,0,381,-5,Win
1,9,11,0,0,8,10,0,0,0,21,18,0,376,-8,Win
10,4,10,0,0,10,9,0,0,0,24,19,0,371,-10,Loss
11,7,2,0,0,5,2,10,0,0,20,17,0,365,-9,Win
10,10,5,0,0,7,10,0,0,0,25,17,0,360,-11,Loss
7,9,10,0,0,4,3,2,11,0,26,20,0,353,-10,Loss
2,2,3,0,0,5,8,10,0,0,7,23,0,347,-7,Win
9,10,10,0,0,11,10,0,0,0,29,21,0,342,-11,Loss
8,5,3,0,0,9,7,1,0,0,16,17,0,336,-10,Loss
2,4,10,0,0,10,5,10,0,0,16,25,0,330,-10,Win
10,8,4,0,0,2,6,8,10,0,22,26,0,323,-9,Loss
2,9,9,0,0,10,4,10,0,0,20,24,0,317,-9,Win
9,10,4,0,0,10,10,0,0,0,23,20,0,312,-11,Loss
3,7,4,0,0,4,6,10,0,0,14,20,0,306,-8,Loss
10,7,5,0,0,11,10,0,0,0,22,21,0,301,-10,Loss
8,10,2,0,0,7,5,7,0,0,20,19,0,295,-9,Win
4,10,9,0,0,7,10,0,0,0,23,17,0,290,-10,Loss
7,5,10,0,0,8,3,9,0,0,22,20,0,284,-9,Loss
6,4,10,0,0,10,2,10,0,0,20,22,0,278,-9,Win
5,6,1,0,0,7,7,3,0,0,12,17,0,272,-7,Loss
7,6,3,0,0,10,10,0,0,0,16,20,0,267,-7,Loss
5,4,4,0,0,6,10,8,0,0,13,24,0,261,-4,Win
5,1,10,0,0,2,10,1,7,0,16,20,0,254,-6,Loss
4,7,10,0,0,10,8,0,0,0,21,18,0,249,-7,Win
5,3,11,0,0,8,6,2,10,0,19,26,0,242,-5,Win
6,10,2,0,0,1,4,8,8,0,18,21,0,235,-4,Loss
6,9,10,0,0,3,9,3,5,0,25,20,0,228,-1,Loss
2,2,4,0,0,7,10,0,0,0,8,17,0,223,1,Loss
9,3,7,0,0,1,2,10,8,0,19,21,0,216,1,Loss
8,7,6,0,0,8,3,9,0,0,21,20,0,210,3,Win
2,8,6,0,0,11,9,0,0,0,16,20,0,205,4,Loss
4,4,6,0,0,10,10,0,0,0,14,20,0,411,1,Loss
9,10,10,0,0,5,5,4,10,0,29,24,0,404,1,Loss
10,7,5,0,0,10,8,0,0,0,22,18,0,399,0,Loss
9,3,8,0,0,3,10,7,0,0,20,20,0,393,1,Push
7,9,6,0,0,4,4,10,0,0,22,18,0,387,3,Loss
10,4,10,0,0,7,6,10,0,0,24,23,0,381,2,Loss
9,8,9,0,0,2,6,10,0,0,26,18,0,375,3,Loss
10,10,1,0,0,3,10,1,10,0,21,24,0,368,-2,Win
10,9,1,0,0,10,3,1,5,0,20,19,0,361,-4,Win
8,4,7,0,0,10,7,0,0,0,19,17,0,356,-4,Win
4,1,9,0,0,1,11,6,0,0,14,18,0,350,-5,Loss
1,4,10,0,0,10,10,0,0,0,15,20,0,345,-8,Loss
3,2,10,0,0,4,2,4,6,2,15,18,0,337,-2,Loss
10,10,3,0,0,10,7,0,0,0,23,17,0,332,-4,Loss
2,9,1,0,0,3,10,10,0,0,12,23,0,326,-5,Win
10,1,9,0,0,8,7,5,0,0,20,20,0,320,-6,Push
10,9,7,0,0,4,8,2,9,0,26,23,0,313,-5,Loss
9,10,4,0,0,2,4,7,6,0,23,19,0,306,-2,Loss
10,4,7,0,0,4,5,10,0,0,21,19,0,300,-1,Win
8,1,5,0,0,6,4,11,0,0,14,21,0,294,0,Loss
6,10,6,0,0,4,7,10,0,0,22,21,0,288,1,Loss
1,10,10,0,0,8,10,0,0,0,21,18,0,283,-3,Win
2,5,10,0,0,4,10,10,0,0,17,24,0,277,-3,Win
3,6,10,0,0,10,10,0,0,0,19,20,0,272,-4,Loss
10,8,10,0,0,10,10,0,0,0,28,20,0,267,-8,Loss
7,10,6,0,0,2,10,8,0,0,23,20,0,261,-8,Loss
2,5,10,0,0,8,5,10,0,0,17,23,0,255,-7,Win
1,10,10,0,0,2,2,8,9,0,21,21,0,248,-8,Push
2,3,8,0,0,4,8,2,10,0,13,24,0,241,-5,Win
3,10,8,0,0,10,10,0,0,0,21,20,0,236,-7,Win
10,6,1,0,0,2,5,2,10,0,17,19,0,229,-6,Loss
10,6,3,0,0,4,10,3,0,0,19,17,0,223,-4,Win
2,9,6,0,0,6,10,7,0,0,17,23,0,217,-2,Win
3,5,7,0,0,7,11,0,0,0,15,18,0,212,-1,Loss
10,10,10,0,0,8,3,6,0,0,30,17,0,206,-2,Loss
10,4,10,0,0,10,4,6,0,0,24,20,0,410,0,Loss
9,5,9,0,0,10,11,0,0,0,23,21,0,405,-1,Loss
1,10,6,0,0,7,3,10,0,0,17,20,0,399,-2,Loss
4,9,10,0,0,10,10,0,0,0,23,20,0,394,-4,Loss
7,4,10,0,0,5,10,9,0,0,21,24,0,388,-4,Win
5,4,10,0,0,7,3,6,10,0,19,26,0,381,-2,Win
10,5,3,0,0,10,4,6,0,0,18,20,0,375,0,Loss
10,2,10,0,0,10,10,0,0,0,22,20,0,370,-3,Loss
3,8,3,0,0,9,10,0,0,0,14,19,0,365,-2,Loss
10,8,6,0,0,2,5,3,10,0,24,20,0,358,0,Loss
1,7,10,0,0,3,10,10,0,0,18,23,0,352,-3,Win
10,6,7,0,0,10,10,0,0,0,23,20,0,347,-5,Loss
6,5,5,0,0,10,9,0,0,0,16,19,0,342,-3,Loss
2,11,4,0,0,10,7,0,0,0,17,17,0,337,-3,Push
10,7,2,0,0,4,3,10,0,0,19,17,0,331,-2,Win
10,1,2,0,0,10,2,10,0,0,13,22,0,325,-4,Win
11,2,5,0,0,10,10,0,0,0,18,20,0,320,-5,Loss
6,8,6,0,0,10,9,0,0,0,20,19,0,315,-4,Win
2,4,10,0,0,7,10,0,0,0,16,17,0,310,-4,Loss
5,3,5,0,0,8,5,6,0,0,13,19,0,304,1,Loss
2,10,10,0,0,2,6,3,8,0,22,19,0,297,3,Loss
3,10,5,0,0,10,10,0,0,0,18,20,0,292,2,Loss
10,1,9,0,0,5,1,10,6,0,20,22,0,285,0,Win
5,5,8,0,0,10,3,5,0,0,18,18,0,279,3,Push
9,1,11,0,0,10,10,0,0,0,21,20,0,274,-1,Win
4,7,2,0,0,10,10,0,0,0,13,20,0,269,-1,Loss
4,9,7,0,0,10,10,0,0,0,20,20,0,264,-2,Push
2,3,9,0,0,10,10,0,0,0,14,20,0,259,-2,Loss
8,3,10,0,0,4,10,7,0,0,21,21,0,253,-2,Push
1,7,8,0,0,9,2,1,10,0,16,22,0,246,-4,Win
4,2,10,0,0,10,3,10,0,0,16,23,0,240,-4,Win
8,6,10,0,0,2,7,2,7,0,24,18,0,233,-2,Loss
8,4,7,0,0,11,9,0,0,0,19,20,0,228,-2,Loss
10,6,10,0,0,4,8,5,0,0,26,17,0,222,-1,Loss
8,3,1,0,0,6,4,9,0,0,12,19,0,216,1,Loss
10,3,8,0,0,4,10,1,4,0,21,19,0,209,1,Win
6,10,10,0,0,6,7,3,4,0,26,20,0,202,3,Loss
4,7,10,0,0,8,3,10,0,0,21,21,0,410,0,Push
10,7,10,0,0,6,5,2,6,0,27,19,0,403,2,Loss
7,10,7,0,0,11,9,0,0,0,24,20,0,398,0,Loss
3,4,6,0,0,7,10,0,0,0,13,17,0,393,2,Loss
2,8,10,0,0,10,4,2,2,0,20,18,0,386,4,Win
2,9,10,0,0,10,10,0,0,0,21,20,0,381,2,Win
10,3,10,0,0,5,2,6,10,0,23,23,0,374,3,Loss
3,4,6,0,0,8,10,0,0,0,13,18,0,369,5,Loss
4,10,10,0,0,2,3,10,5,0,24,20,0,362,6,Loss
9,6,10,0,0,2,11,8,0,0,25,21,0,356,6,Loss
6,9,7,0,0,4,10,10,0,0,22,24,0,350,6,Loss
6,1,11,0,0,10,3,10,0,0,18,23,0,344,4,Win
10,9,10,0,0,7,11,0,0,0,29,18,0,339,1,Loss
5,9,4,0,0,10,10,0,0,0,18,20,0,334,1,Loss
10,3,6,0,0,5,6,10,0,0,19,21,0,328,3,Loss
3,11,5,0,0,10,3,7,0,0,19,20,0,322,4,Loss
10,5,4,0,0,4,2,10,10,0,19,26,0,315,5,Win
6,1,8,0,0,3,9,5,0,0,15,17,0,309,7,Loss
10,5,4,0,0,2,10,6,0,0,19,18,0,303,9,Win
10,8,8,0,0,2,1,10,4,0,26,17,0,296,8,Loss
8,2,10,0,0,6,7,5,0,0,20,18,0,290,10,Win
1,1,10,0,0,10,10,0,0,0,12,20,0,285,5,Loss
7,5,4,0,0,4,5,10,0,0,16,19,0,279,8,Loss
8,7,6,0,0,4,10,4,0,0,21,18,0,273,10,Win
10,8,7,0,0,4,5,8,0,0,25,17,0,267,11,Loss
1,10,4,0,0,9,3,10,0,0,15,22,0,261,10,Win
10,7,2,0,0,7,10,0,0,0,19,17,0,256,9,Win
5,9,9,0,0,5,5,10,0,0,23,20,0,250,11,Loss
6,3,10,0,0,8,10,0,0,0,19,18,0,245,11,Win
6,8,5,0,0,10,10,0,0,0,19,20,0,240,11,Loss
6,7,3,0,0,7,7,3,0,0,16,17,0,234,14,Loss
3,10,2,0,0,9,8,0,0,0,15,17,0,229,15,Loss
9,9,6,0,0,6,10,3,0,0,24,19,0,223,17,Loss
1,9,11,0,0,5,5,10,0,0,21,20,0,217,16,Win
10,10,3,0,0,10,10,0,0,0,23,20,0,212,13,Loss
10,4,10,0,0,10,9,0,0,0,24,19,0,207,11,Loss
1,1,10,0,0,4,6,10,0,0,12,20,0,410,-2,Loss
3,9,9,0,0,6,4,7,0,0,21,17,0,404,1,Win
10,10,10,0,0,10,10,0,0,0,30,20,0,399,-4,Loss
10,1,10,0,0,3,10,7,0,0,21,20,0,393,-7,Win
10,2,3,0,0,11,10,0,0,0,15,21,0,388,-8,Loss
5,6,3,0,0,10,10,0,0,0,14,20,0,383,-7,Loss
10,10,7,0,0,10,9,0,0,0,27,19,0,378,-10,Loss
7,8,8,0,0,10,4,10,0,0,23,24,0,372,-11,Loss
9,1,3,0,0,10,10,0,0,0,13,20,0,367,-13,Loss
10,3,4,0,0,9,10,0,0,0,17,19,0,362,-13,Loss
1,5,8,0,0,1,2,10,9,0,14,22,0,355,-14,Win
11,8,2,0,0,1,3,8,7,0,21,19,0,348,-14,Win
3,10,2,0,0,8,2,6,3,0,15,19,0,341,-10,Loss
10,3,8,0,0,10,10,0,0,0,21,20,0,336,-12,Win
8,10,10,0,0,8,10,0,0,0,28,18,0,331,-15,Loss
9,5,5,0,0,5,6,5,6,0,19,22,0,324,-9,Win
9,1,7,0,0,10,4,7,0,0,17,21,0,318,-10,Loss
4,11,4,0,0,10,10,0,0,0,19,20,0,313,-11,Loss
3,2,4,0,0,10,10,0,0,0,9,20,0,308,-10,Loss
9,10,4,0,0,10,11,0,0,0,23,21,0,303,-12,Loss
10,10,6,0,0,10,5,5,0,0,26,20,0,297,-12,Loss
1,4,10,0,0,10,2,2,7,0,15,21,0,290,-12,Loss
8,10,10,0,0,10,10,0,0,0,28,20,0,285,-16,Loss
4,4,4,0,0,10,7,0,0,0,12,17,0,280,-14,Loss
10,9,10,0,0,2,5,10,0,0,29,17,0,274,-15,Loss
1,10,4,0,0,3,2,10,1,7,15,23,0,266,-16,Win
1,7,5,0,0,5,5,11,0,0,13,21,0,260,-15,Loss
3,4,10,0,0,7,9,2,0,0,17,18,0,254,-13,Loss
3,5,7,0,0,10,10,0,0,0,15,20,0,249,-13,Loss
6,6,8,0,0,9,6,10,0,0,20,25,0,243,-11,Win
7,9,8,0,0,6,10,1,0,0,24,17,0,237,-12,Loss
1,2,10,0,0,10,6,5,0,0,13,21,0,231,-12,Loss
7,6,10,0,0,7,9,10,0,0,23,26,0,225,-13,Loss
7,9,10,0,0,8,10,0,0,0,26,18,0,220,-15,Loss
3,8,10,0,0,10,10,0,0,0,21,20,0,215,-17,Win
8,8,3,0,0,4,10,10,0,0,19,24,0,209,-17,Win
10,1,9,0,0,7,10,0,0,0,20,17,0,204,-20,Win
8,9,10,0,0,4,10,9,0,0,27,23,0,410,-1,Loss
7,6,1,0,0,10,3,1,8,0,14,22,0,403,-2,Win
5,3,2,0,0,10,3,10,0,0,10,23,0,397,0,Win
10,7,9,0,0,6,5,2,10,0,26,23,0,390,1,Loss
3,10,8,0,0,6,10,8,0,0,21,24,0,384,1,Win
10,10,2,0,0,4,6,10,0,0,22,20,0,378,1,Loss
11,2,6,0,0,10,4,4,0,0,19,18,0,372,3,Win
8,10,1,0,0,10,9,0,0,0,19,19,0,367,0,Push
4,10,9,0,0,10,5,5,0,0,23,20,0,361,1,Loss
3,10,2,0,0,10,7,0,0,0,15,17,0,356,1,Loss
3,7,10,0,0,4,10,4,0,0,20,18,0,350,2,Win
10,6,8,0,0,10,5,6,0,0,24,21,0,344,3,Loss
3,6,4,0,0,11,10,0,0,0,13,21,0,339,4,Loss
10,5,9,0,0,6,5,4,2,0,24,17,0,332,8,Loss
2,8,4,0,0,10,10,0,0,0,14,20,0,327,8,Loss
2,9,8,0,0,5,10,5,0,0,19,20,0,321,10,Loss
2,10,5,0,0,11,7,0,0,0,17,18,0,316,10,Loss
2,7,3,0,0,10,11,0,0,0,12,21,0,311,10,Loss
10,9,9,0,0,7,5,6,0,0,28,18,0,305,11,Loss
6,9,10,0,0,5,6,4,10,0,25,25,0,298,13,Loss
10,3,8,0,0,7,4,6,0,0,21,17,0,292,15,Win
10,2,10,0,0,2,10,3,7,0,22,22,0,285,15,Loss
10,10,3,0,0,7,3,11,0,0,23,21,0,279,14,Loss
10,3,1,0,0,10,11,0,0,0,14,21,0,274,11,Loss
3,10,2,0,0,3,10,2,7,0,15,22,0,267,13,Win
10,2,5,0,0,10,5,1,5,0,17,21,0,260,14,Loss
9,7,8,0,0,10,7,0,0,0,24,17,0,255,13,Loss
9,8,10,0,0,3,10,3,8,0,27,24,0,248,13,Loss
1,10,7,0,0,10,4,10,0,0,18,24,0,242,10,Win
10,10,6,0,0,6,4,3,10,0,26,23,0,235,11,Loss
8,2,5,0,0,3,4,10,0,0,15,17,0,229,14,Loss
10,10,7,0,0,10,3,6,0,0,27,19,0,223,13,Loss
10,1,10,0,0,8,10,0,0,0,21,18,0,218,9,Win
10,10,1,0,0,10,4,7,0,0,21,21,0,212,6,Push
8,5,1,0,0,9,4,10,0,0,14,23,0,206,6,Win
4,10,10,0,0,10,10,0,0,0,24,20,0,411,-3,Loss
2,4,10,0,0,8,5,3,10,0,16,26,0,404,-1,Win
3,3,8,0,0,8,10,0,0,0,14,18,0,399,0,Loss
9,10,8,0,0,4,10,10,0,0,27,24,0,393,-2,Loss
8,3,7,0,0,11,8,0,0,0,18,19,0,388,-2,Loss
11,2,8,0,0,7,8,8,0,0,21,23,0,382,-2,Win
10,10,2,0,0,5,9,10,0,0,22,24,0,376,-3,Loss
8,10,3,0,0,5,11,5,0,0,21,21,0,370,-2,Push
10,7,10,0,0,6,5,2,5,0,27,18,0,363,0,Loss
10,9,8,0,0,8,7,2,0,0,27,17,0,357,0,Loss
6,10,10,0,0,7,9,6,0,0,26,22,0,351,0,Loss
3,9,2,0,0,2,10,8,0,0,14,20,0,345,2,Loss
10,6,3,0,0,10,4,10,0,0,19,24,0,339,2,Win
6,10,8,0,0,10,5,5,0,0,24,20,0,333,3,Loss
5,6,1,0,0,4,3,7,7,0,12,21,0,326,6,Loss
10,10,10,0,0,2,10,10,0,0,30,22,0,320,2,Loss
2,4,6,0,0,6,10,6,0,0,12,22,0,314,6,Win
10,8,4,0,0,10,11,0,0,0,22,21,0,309,4,Loss
1,7,7,0,0,10,11,0,0,0,15,21,0,304,1,Loss
10,9,9,0,0,9,9,0,0,0,28,18,0,299,0,Loss
10,2,1,0,0,5,10,2,0,0,13,17,0,293,0,Loss
5,8,4,0,0,7,10,0,0,0,17,17,0,288,1,Push
5,11,3,0,0,9,10,0,0,0,19,19,0,283,1,Push
10,9,2,0,0,10,10,0,0,0,21,20,0,278,-1,Win
7,4,10,0,0,4,8,4,4,0,21,20,0,271,2,Win
2,2,11,0,0,10,2,1,10,0,15,23,0,264,1,Win
8,10,9,0,0,10,7,0,0,0,27,17,0,259,-1,Loss
8,10,7,0,0,10,10,0,0,0,25,20,0,254,-4,Loss
1,10,9,0,0,4,10,1,9,0,20,24,0,247,-7,Win
9,3,1,0,0,11,10,0,0,0,13,21,0,242,-9,Loss
5,6,4,0,0,10,4,3,0,0,15,17,0,236,-5,Loss
9,1,7,0,0,7,8,2,0,0,17,17,0,230,-5,Push
10,8,10,0,0,10,10,0,0,0,28,20,0,225,-9,Loss
4,5,10,0,0,10,10,0,0,0,19,20,0,220,-10,Loss
6,3,10,0,0,10,9,0,0,0,19,19,0,215,-10,Push
8,10,10,0,0,7,10,0,0,0,28,17,0,210,-13,Loss
4,8,10,0,0,10,9,0,0,0,22,19,0,205,-14,Loss
7,4,6,0,0,10,3,4,0,0,17,17,0,410,3,Push
10,6,9,0,0,10,6,5,0,0,25,21,0,404,4,Loss
9,2,7,0,0,5,2,10,0,0,18,17,0,398,6,Win
10,9,3,0,0,7,3,3,4,0,22,17,0,391,9,Loss
10,1,7,0,0,5,5,10,0,0,18,20,0,385,8,Loss
4,9,3,0,0,2,10,5,0,0,16,17,0,379,11,Loss
8,5,10,0,0,3,3,10,10,0,23,26,0,372,11,Loss
10,8,1,0,0,9,9,0,0,0,19,18,0,367,9,Win
9,1,10,0,0,7,10,0,0,0,20,17,0,362,6,Win
2,6,8,0,0,7,9,7,0,0,16,23,0,356,8,Win
10,1,10,0,0,5,10,5,0,0,21,20,0,350,6,Win
4,5,11,0,0,9,2,1,1,7,20,20,0,342,6,Push
10,9,7,0,0,6,8,7,0,0,26,21,0,336,6,Loss
8,8,9,0,0,9,10,0,0,0,25,19,0,331,5,Loss
10,7,1,0,0,1,11,8,0,0,18,20,0,325,1,Loss
2,7,9,0,0,2,6,10,0,0,18,18,0,319,3,Push
10,9,4,0,0,3,3,10,10,0,23,26,0,312,3,Loss
10,6,8,0,0,9,8,0,0,0,24,17,0,307,3,Loss
10,3,5,0,0,4,10,10,0,0,18,24,0,301,3,Win
10,4,2,0,0,10,10,0,0,0,16,20,0,296,2,Loss
10,10,8,0,0,6,10,4,0,0,28,20,0,290,1,Loss
10,5,10,0,0,10,6,6,0,0,25,22,0,284,1,Loss
