playerCard1,playerCard2,playerCard3,playerCard4,playerCard5,dealerCard1,dealerCard2,dealerCard3,dealerCard4,dealerCard5,playerHandSum,dealerHandSum,cardsLeft,result
6,8,8,0,0,10,7,0,0,0,22,17,330,Loss
7,4,5,0,0,3,2,9,8,0,16,22,323,Win
2,6,3,6,0,8,8,4,0,0,17,20,316,Loss
3,9,4,0,0,8,10,0,0,0,16,18,311,Loss
5,10,2,0,0,8,5,10,0,0,17,23,305,Win
7,7,4,0,0,9,9,0,0,0,18,18,300,Push
10,10,10,0,0,6,9,5,0,0,30,20,294,Loss
6,1,10,0,0,9,7,1,0,0,17,17,288,Push
4,2,10,0,0,10,10,0,0,0,16,20,283,Loss
4,10,4,0,0,6,9,3,0,0,18,18,277,Push
7,10,10,0,0,9,10,0,0,0,27,19,272,Loss
1,5,7,0,0,10,5,5,0,0,13,20,266,Loss
9,7,1,0,0,10,6,6,0,0,17,22,260,Win
8,5,6,0,0,10,11,0,0,0,19,21,255,Loss
8,5,4,0,0,3,10,10,0,0,17,23,249,Win
6,8,2,0,0,7,9,7,0,0,16,23,243,Win
9,10,10,0,0,11,10,0,0,0,29,21,238,Loss
4,2,10,0,0,6,6,8,0,0,16,20,232,Loss
10,5,7,0,0,4,8,10,0,0,22,22,226,Loss
9,4,4,0,0,10,8,0,0,0,17,18,221,Loss
10,10,8,0,0,10,11,0,0,0,28,21,216,Loss
10,3,1,0,0,10,11,0,0,0,14,21,211,Loss
5,2,9,0,0,10,2,5,0,0,16,17,205,Loss
8,9,9,0,0,1,5,8,10,0,26,24,409,Loss
4,8,10,0,0,2,10,9,0,0,22,21,403,Loss
10,5,2,0,0,4,10,3,0,0,17,17,397,Push
6,6,5,0,0,4,9,7,0,0,17,20,391,Loss
5,10,7,0,0,10,10,0,0,0,22,20,386,Loss
10,3,4,0,0,4,3,11,0,0,17,18,380,Loss
10,3,6,0,0,9,9,0,0,0,19,18,375,Win
1,11,2,0,0,4,2,10,5,0,14,21,368,Loss
7,10,6,0,0,6,4,9,0,0,23,19,362,Loss
7,5,10,0,0,5,6,4,5,0,22,20,355,Loss
5,10,6,0,0,10,10,0,0,0,21,20,350,Win
9,3,3,0,0,9,10,0,0,0,15,19,345,Loss
1,9,11,0,0,10,9,0,0,0,21,19,340,Win
7,10,8,0,0,3,10,2,5,0,25,20,333,Loss
8,10,10,0,0,7,10,0,0,0,28,17,328,Loss
7,8,6,0,0,10,2,8,0,0,21,20,322,Win
1,3,10,0,0,7,6,3,5,0,14,21,315,Loss
10,10,7,0,0,7,8,7,0,0,27,22,309,Loss
7,11,2,0,0,4,1,10,10,0,20,25,302,Win
9,2,10,0,0,11,8,0,0,0,21,19,297,Win
2,11,6,0,0,11,5,4,0,0,19,20,291,Loss
4,6,11,0,0,10,2,8,0,0,21,20,285,Win
1,10,9,0,0,10,3,10,0,0,20,23,279,Win
10,10,3,0,0,6,6,5,0,0,23,17,273,Loss
10,7,2,0,0,10,7,0,0,0,19,17,268,Win
3,9,8,0,0,10,11,0,0,0,20,21,263,Loss
10,10,3,0,0,10,11,0,0,0,23,21,258,Loss
10,3,6,0,0,10,9,0,0,0,19,19,411,Push
10,6,10,0,0,10,11,0,0,0,26,21,406,Loss
5,3,10,0,0,10,8,0,0,0,18,18,401,Push
11,7,3,0,0,7,10,0,0,0,21,17,396,Win
9,5,4,0,0,4,7,3,9,0,18,23,389,Win
8,6,6,0,0,9,10,0,0,0,20,19,384,Win
10,10,10,0,0,7,3,10,0,0,30,20,378,Loss
6,6,2,0,0,8,2,10,0,0,14,20,372,Loss
10,10,1,0,0,3,10,5,0,0,21,18,366,Win
6,9,10,0,0,5,6,9,0,0,25,20,360,Loss
10,4,10,0,0,6,5,7,0,0,24,18,354,Loss
3,9,4,0,0,8,10,0,0,0,16,18,349,Loss
10,10,2,0,0,4,10,10,0,0,22,24,343,Loss
7,9,10,0,0,3,3,6,3,8,26,23,335,Loss
6,5,5,0,0,10,4,10,0,0,16,24,329,Win
2,9,2,0,0,8,10,0,0,0,13,18,324,Loss
10,10,5,0,0,10,11,0,0,0,25,21,319,Loss
10,8,2,0,0,10,5,7,0,0,20,22,313,Win
3,10,2,0,0,10,9,0,0,0,15,19,308,Loss
5,2,11,0,0,4,5,9,0,0,18,18,302,Push
1,10,11,0,0,5,8,10,0,0,22,23,296,Loss
8,11,2,0,0,9,10,0,0,0,21,19,291,Win
1,10,4,0,0,9,2,2,10,0,15,23,284,Win
10,4,7,0,0,8,6,3,0,0,21,17,278,Win
2,10,10,0,0,10,2,8,0,0,22,20,272,Loss
8,1,7,0,0,10,10,0,0,0,16,20,267,Loss
6,9,6,0,0,5,10,3,0,0,21,18,261,Win
10,10,4,0,0,2,10,5,0,0,24,17,255,Loss
7,10,7,0,0,10,10,0,0,0,24,20,250,Loss
10,8,4,0,0,2,9,10,0,0,22,21,244,Loss
2,11,5,0,0,10,10,0,0,0,18,20,239,Loss
7,10,9,0,0,5,10,8,0,0,26,23,233,Loss
3,5,2,10,0,10,10,0,0,0,20,20,227,Push
10,7,4,0,0,11,10,0,0,0,21,21,222,Push
1,10,4,0,0,9,10,0,0,0,15,19,217,Loss
10,3,9,0,0,3,10,10,0,0,22,23,211,Loss
10,9,3,0,0,3,4,8,9,0,22,24,204,Loss
6,6,1,0,0,10,5,2,0,0,13,17,410,Loss
2,9,5,0,0,10,2,6,0,0,16,18,404,Loss
4,10,8,0,0,10,2,10,0,0,22,22,398,Loss
4,10,10,0,0,9,10,0,0,0,24,19,393,Loss
6,5,6,0,0,1,1,2,10,7,17,21,385,Loss
10,10,10,0,0,5,4,7,4,0,30,20,378,Loss
3,5,9,0,0,5,4,10,0,0,17,19,372,Loss
10,7,4,0,0,7,4,5,3,0,21,19,365,Win
4,8,2,0,0,4,10,10,0,0,14,24,359,Win
10,3,8,0,0,10,6,10,0,0,21,26,353,Win
7,9,3,0,0,8,10,0,0,0,19,18,348,Win
2,10,7,0,0,10,10,0,0,0,19,20,343,Loss
4,10,2,0,0,4,3,7,10,0,16,24,336,Win
2,10,9,0,0,10,5,3,0,0,21,18,330,Win
10,1,10,0,0,9,10,0,0,0,21,19,325,Win
2,10,4,0,0,1,11,6,0,0,16,18,319,Loss
7,8,4,0,0,9,5,1,5,0,19,20,312,Loss
5,11,3,0,0,2,8,2,2,10,19,24,304,Win
8,8,1,0,0,10,4,7,0,0,17,21,298,Loss
10,4,10,0,0,10,2,1,10,0,24,23,291,Loss
5,3,10,0,0,5,9,9,0,0,18,23,285,Win
3,11,3,0,0,3,6,7,10,0,17,26,278,Win
10,7,1,0,0,1,1,10,8,0,18,20,271,Loss
6,7,10,0,0,6,6,3,6,0,23,21,264,Loss
4,2,4,11,0,10,5,6,0,0,21,21,257,Push
10,8,4,0,0,6,8,10,0,0,22,24,251,Loss
10,10,8,0,0,6,2,6,3,0,28,17,244,Loss
1,6,10,0,0,3,10,7,0,0,17,20,238,Loss
10,9,10,0,0,10,7,0,0,0,29,17,233,Loss
2,10,5,0,0,5,10,8,0,0,17,23,227,Win
1,5,11,0,0,10,7,0,0,0,17,17,222,Push
3,8,7,0,0,7,9,1,0,0,18,17,216,Win
10,10,9,0,0,8,10,0,0,0,29,18,211,Loss
8,10,3,0,0,9,11,0,0,0,21,20,206,Win
10,2,10,0,0,6,10,10,0,0,22,26,410,Loss
11,2,7,0,0,4,10,9,0,0,20,23,404,Win
10,4,7,0,0,3,7,4,10,0,21,24,397,Win
3,4,9,0,0,4,6,10,0,0,16,20,391,Loss
3,9,4,0,0,11,9,0,0,0,16,20,386,Loss
8,7,10,0,0,2,9,6,0,0,25,17,380,Loss
5,3,6,0,0,10,6,4,0,0,14,20,374,Loss
2,4,10,0,0,10,8,0,0,0,16,18,369,Loss
3,10,2,0,0,1,1,10,9,0,15,21,362,Loss
4,8,10,0,0,8,2,3,1,6,22,20,354,Loss
9,3,10,0,0,9,10,0,0,0,22,19,349,Loss
10,5,10,0,0,2,8,11,0,0,25,21,343,Loss
9,3,10,0,0,10,8,0,0,0,22,18,338,Loss
7,3,8,0,0,10,10,0,0,0,18,20,333,Loss
8,10,10,0,0,10,7,0,0,0,28,17,328,Loss
10,2,4,0,0,4,10,10,0,0,16,24,322,Win
4,10,10,0,0,9,5,10,0,0,24,24,316,Loss
4,5,10,0,0,6,9,1,10,0,19,26,309,Win
10,2,5,0,0,6,10,10,0,0,17,26,303,Win
10,10,1,0,0,5,5,6,8,0,21,24,296,Win
5,5,10,0,0,3,9,6,0,0,20,18,290,Win
2,7,11,0,0,8,10,0,0,0,20,18,285,Win
6,10,4,0,0,10,10,0,0,0,20,20,280,Push
10,6,8,0,0,10,10,0,0,0,24,20,275,Loss
1,10,10,0,0,7,3,11,0,0,21,21,269,Push
10,8,8,0,0,10,10,0,0,0,26,20,264,Loss
2,8,7,0,0,6,11,0,0,0,17,17,259,Push
4,5,10,0,0,4,7,8,0,0,19,19,253,Push
8,3,4,0,0,5,3,11,0,0,15,19,247,Loss
10,1,10,0,0,6,10,10,0,0,21,26,410,Win
7,9,10,0,0,4,10,9,0,0,26,23,404,Loss
10,10,10,0,0,2,2,10,7,0,30,21,397,Loss
9,10,3,0,0,8,5,7,0,0,22,20,391,Loss
5,10,1,0,0,7,2,5,2,10,16,26,383,Win
10,8,2,0,0,10,11,0,0,0,20,21,378,Loss
9,10,5,0,0,5,10,4,0,0,24,19,372,Loss
10,8,8,0,0,10,6,3,0,0,26,19,366,Loss
8,4,3,0,0,4,3,10,0,0,15,17,360,Loss
8,1,10,0,0,3,8,8,0,0,19,19,354,Push
3,10,6,0,0,8,9,0,0,0,19,17,349,Win
9,3,6,0,0,7,8,7,0,0,18,22,343,Win
7,2,5,0,0,4,9,10,0,0,14,23,337,Win
1,4,9,0,0,10,3,10,0,0,14,23,331,Win
9,4,8,0,0,5,5,10,0,0,21,20,325,Win
7,7,10,0,0,10,10,0,0,0,24,20,320,Loss
6,2,2,11,0,9,11,0,0,0,21,20,314,Win
4,7,6,0,0,2,10,8,0,0,17,20,308,Loss
2,6,11,0,0,5,6,9,0,0,19,20,302,Loss
5,2,5,0,0,4,10,5,0,0,12,19,296,Loss
8,1,9,0,0,8,10,0,0,0,18,18,291,Push
10,3,3,0,0,10,6,10,0,0,16,26,285,Win
10,10,10,0,0,3,4,8,6,0,30,21,278,Loss
8,6,4,0,0,4,10,10,0,0,18,24,272,Win
6,3,2,1,0,1,5,9,9,0,12,24,264,Win
10,8,3,0,0,3,4,10,0,0,21,17,258,Win
9,6,7,0,0,8,4,6,0,0,22,18,252,Loss
5,10,6,0,0,7,4,8,0,0,21,19,246,Win
10,10,10,0,0,11,7,0,0,0,30,18,241,Loss
2,10,2,0,0,10,7,0,0,0,14,17,236,Loss
7,9,10,0,0,2,10,10,0,0,26,22,230,Loss
4,10,2,0,0,8,10,0,0,0,16,18,225,Loss
5,2,10,0,0,7,2,10,0,0,17,19,219,Loss
1,10,5,0,0,2,10,10,0,0,16,22,213,Win
10,10,7,0,0,2,6,3,2,7,27,20,205,Loss
8,10,10,0,0,8,10,0,0,0,28,18,411,Loss
10,6,6,0,0,10,4,10,0,0,22,24,405,Loss
2,3,2,8,0,9,10,0,0,0,15,19,399,Loss
10,10,10,0,0,8,10,0,0,0,30,18,394,Loss
3,10,6,0,0,11,10,0,0,0,19,21,389,Loss
10,6,8,0,0,8,4,7,0,0,24,19,383,Loss
5,3,3,2,0,8,6,10,0,0,13,24,376,Win
10,2,9,0,0,5,11,4,0,0,21,20,370,Win
10,6,10,0,0,10,8,0,0,0,26,18,365,Loss
5,6,10,0,0,11,2,6,0,0,21,19,359,Win
4,6,10,0,0,9,10,0,0,0,20,19,354,Win
1,4,10,0,0,10,7,0,0,0,15,17,349,Loss
1,11,7,0,0,10,10,0,0,0,19,20,344,Loss
3,2,9,0,0,10,9,0,0,0,14,19,339,Loss
6,10,3,0,0,10,7,0,0,0,19,17,334,Win
1,10,10,0,0,6,11,0,0,0,21,17,329,Win
11,4,3,0,0,3,4,10,0,0,18,17,323,Win
6,8,1,0,0,7,10,0,0,0,15,17,318,Loss
10,3,5,0,0,10,4,10,0,0,18,24,312,Win
6,7,9,0,0,2,1,10,9,0,22,22,305,Loss
10,6,6,0,0,9,11,0,0,0,22,20,300,Loss
6,9,5,0,0,11,6,0,0,0,20,17,295,Win
1,7,10,0,0,3,8,10,0,0,18,21,289,Loss
10,4,5,0,0,5,4,11,0,0,19,20,283,Loss
6,4,6,0,0,10,7,0,0,0,16,17,278,Loss
10,1,8,0,0,6,5,10,0,0,19,21,272,Loss
10,9,8,0,0,11,10,0,0,0,27,21,267,Loss
10,10,10,0,0,10,9,0,0,0,30,19,262,Loss
3,10,8,0,0,9,4,6,0,0,21,19,256,Win
9,5,3,0,0,7,10,0,0,0,17,17,251,Push
9,5,4,0,0,1,3,8,10,0,18,22,244,Win
10,9,3,0,0,10,10,0,0,0,22,20,239,Loss
2,10,10,0,0,10,10,0,0,0,22,20,234,Loss
10,9,2,0,0,10,8,0,0,0,21,18,229,Win
10,3,3,0,0,10,8,0,0,0,16,18,224,Loss
2,11,8,0,0,10,11,0,0,0,21,21,219,Push
5,10,10,0,0,10,7,0,0,0,25,17,214,Loss
2,8,3,0,0,7,10,0,0,0,13,17,209,Loss
1,10,2,0,0,10,7,0,0,0,13,17,204,Loss
5,10,4,0,0,10,9,0,0,0,19,19,411,Push
6,2,7,0,0,3,10,8,0,0,15,21,405,Loss
10,5,10,0,0,10,10,0,0,0,25,20,400,Loss
7,4,10,0,0,10,2,9,0,0,21,21,394,Push
2,5,4,2,0,5,3,10,0,0,13,18,387,Loss
10,3,5,0,0,7,3,10,0,0,18,20,381,Loss
6,10,1,0,0,3,5,10,0,0,17,18,375,Loss
1,7,10,0,0,2,8,6,5,0,18,21,368,Loss
1,10,2,0,0,7,8,6,0,0,13,21,362,Loss
5,10,10,0,0,8,11,0,0,0,25,19,357,Loss
10,2,10,0,0,2,10,4,4,0,22,20,350,Loss
5,2,6,0,0,10,10,0,0,0,13,20,345,Loss
6,10,2,0,0,6,10,10,0,0,18,26,339,Win
9,1,7,0,0,9,3,9,0,0,17,21,333,Loss
9,1,10,0,0,3,2,6,4,9,20,24,325,Win
3,5,3,6,0,7,10,0,0,0,17,17,319,Push
2,10,1,0,0,8,3,2,8,0,13,21,312,Loss
7,10,3,0,0,8,10,0,0,0,20,18,307,Win
1,10,10,0,0,10,10,0,0,0,21,20,302,Win
8,4,10,0,0,6,3,6,10,0,22,25,295,Loss
5,6,6,0,0,10,9,0,0,0,17,19,290,Loss
9,3,8,0,0,6,9,10,0,0,20,25,284,Win
6,3,9,0,0,2,2,6,4,10,18,24,276,Win
7,5,10,0,0,11,10,0,0,0,22,21,271,Loss
8,10,4,0,0,10,7,0,0,0,22,17,266,Loss
10,7,10,0,0,3,2,7,10,0,27,22,259,Loss
8,10,7,0,0,11,10,0,0,0,25,21,411,Loss
10,3,10,0,0,3,5,10,0,0,23,18,405,Loss
4,10,10,0,0,2,10,10,0,0,24,22,399,Loss
8,2,7,0,0,4,10,7,0,0,17,21,393,Loss
7,10,9,0,0,10,3,2,5,0,26,20,386,Loss
11,10,0,0,0,6,8,4,0,0,21,18,381,Win
1,11,9,0,0,2,10,4,7,0,21,23,374,Win
9,5,9,0,0,9,3,10,0,0,23,22,368,Loss
10,5,6,0,0,10,3,1,10,0,21,24,361,Win
9,10,10,0,0,10,6,6,0,0,29,22,355,Loss
5,10,9,0,0,8,10,0,0,0,24,18,350,Loss
7,2,10,0,0,10,10,0,0,0,19,20,345,Loss
10,10,1,0,0,9,10,0,0,0,21,19,340,Win
5,10,3,0,0,10,3,10,0,0,18,23,334,Win
4,10,3,0,0,4,3,10,0,0,17,17,328,Push
3,5,10,0,0,3,8,10,0,0,18,21,322,Loss
10,2,9,0,0,6,6,8,0,0,21,20,316,Win
4,4,10,0,0,7,8,2,0,0,18,17,310,Win
10,8,9,0,0,9,10,0,0,0,27,19,305,Loss
10,6,10,0,0,10,7,0,0,0,26,17,300,Loss
10,10,7,0,0,2,7,4,5,0,27,18,293,Loss
8,2,5,0,0,10,4,10,0,0,15,24,287,Win
5,5,2,0,0,11,10,0,0,0,12,21,282,Loss
8,10,10,0,0,6,6,3,8,0,28,23,275,Loss
10,3,3,0,0,10,6,10,0,0,16,26,269,Win
10,10,10,0,0,6,7,1,8,0,30,22,262,Loss
1,5,10,0,0,4,8,9,0,0,16,21,256,Loss
10,4,5,0,0,7,10,0,0,0,19,17,251,Win
10,1,10,0,0,4,11,4,0,0,21,19,245,Win
2,10,1,0,0,2,10,5,0,0,13,17,239,Loss
8,6,10,0,0,6,2,3,10,0,24,21,232,Loss
10,8,6,0,0,10,9,0,0,0,24,19,227,Loss
8,2,10,0,0,3,1,1,8,8,20,21,219,Loss
7,7,7,0,0,10,10,0,0,0,21,20,214,Win
4,10,6,0,0,10,10,0,0,0,20,20,209,Push
2,6,10,0,0,5,3,11,0,0,18,19,203,Loss
4,7,10,0,0,11,10,0,0,0,21,21,411,Push
10,8,10,0,0,10,3,8,0,0,28,21,405,Loss
1,7,6,0,0,6,4,6,5,0,14,21,398,Loss
3,9,4,0,0,10,9,0,0,0,16,19,393,Loss
10,5,9,0,0,10,2,10,0,0,24,22,387,Loss
5,10,10,0,0,2,5,7,2,10,25,26,379,Loss
2,10,10,0,0,7,10,0,0,0,22,17,374,Loss
4,7,6,0,0,4,7,9,0,0,17,20,368,Loss
1,11,3,0,0,4,10,6,0,0,15,20,362,Loss
8,6,10,0,0,10,10,0,0,0,24,20,357,Loss
5,2,10,0,0,3,2,4,5,8,17,22,349,Win
10,8,10,0,0,10,11,0,0,0,28,21,344,Loss
1,2,10,0,0,3,10,3,3,0,13,19,337,Loss
7,9,6,0,0,10,3,10,0,0,22,23,331,Loss
8,7,10,0,0,5,6,5,7,0,25,23,324,Loss
10,4,8,0,0,10,7,0,0,0,22,17,319,Loss
7,3,8,0,0,8,10,0,0,0,18,18,314,Push
1,6,5,0,0,7,9,10,0,0,12,26,308,Win
9,10,5,0,0,5,10,10,0,0,24,25,302,Loss
10,3,8,0,0,3,10,5,0,0,21,18,296,Win
4,10,10,0,0,10,10,0,0,0,24,20,291,Loss
5,8,10,0,0,10,10,0,0,0,23,20,286,Loss
8,7,6,0,0,10,10,0,0,0,21,20,281,Win
10,8,3,0,0,2,10,10,0,0,21,22,275,Win
10,10,1,0,0,2,1,9,8,0,21,20,268,Win
4,6,9,0,0,2,8,6,10,0,19,26,261,Win
3,7,2,0,0,7,10,0,0,0,12,17,256,Loss
4,8,10,0,0,4,2,3,10,0,22,19,249,Loss
8,10,9,0,0,10,2,1,10,0,27,23,242,Loss
6,9,10,0,0,7,9,7,0,0,25,23,236,Loss
7,2,11,0,0,11,10,0,0,0,20,21,231,Loss
10,1,5,0,0,10,3,9,0,0,16,22,225,Win
10,5,6,0,0,10,6,7,0,0,21,23,219,Win
2,2,11,0,0,9,6,5,0,0,15,20,213,Loss
10,9,8,0,0,9,3,10,0,0,27,22,207,Loss
9,10,1,0,0,10,9,0,0,0,20,19,411,Win
10,9,3,0,0,2,4,8,9,0,22,23,404,Loss
10,5,8,0,0,10,8,0,0,0,23,18,399,Loss
10,10,10,0,0,11,10,0,0,0,30,21,394,Loss
10,2,3,0,0,5,10,4,0,0,15,19,388,Loss
10,9,10,0,0,11,8,0,0,0,29,19,383,Loss
10,4,2,0,0,10,9,0,0,0,16,19,378,Loss
10,4,10,0,0,5,10,9,0,0,24,24,372,Loss
10,10,10,0,0,2,7,11,0,0,30,20,366,Loss
10,9,1,0,0,10,9,0,0,0,20,19,361,Win
9,8,1,0,0,7,7,1,9,0,18,24,354,Win
10,3,10,0,0,2,7,8,0,0,23,17,348,Loss
4,10,7,0,0,7,10,0,0,0,21,17,343,Win
4,9,10,0,0,7,7,1,3,0,23,18,336,Loss
10,6,6,0,0,10,3,10,0,0,22,23,330,Loss
10,4,4,0,0,8,7,8,0,0,18,23,324,Win
5,3,10,0,0,10,7,0,0,0,18,17,319,Win
4,6,5,0,0,3,7,5,2,0,15,17,312,Loss
2,10,7,0,0,4,5,3,5,0,19,17,305,Win
6,7,8,0,0,6,11,0,0,0,21,17,300,Win
10,3,4,0,0,8,6,10,0,0,17,24,294,Win
8,10,8,0,0,11,3,7,0,0,26,21,288,Loss
5,6,8,0,0,6,10,10,0,0,19,26,282,Win
2,4,10,0,0,10,2,5,0,0,16,17,276,Loss
4,10,8,0,0,10,4,10,0,0,22,24,270,Loss
5,5,4,0,0,3,6,11,0,0,14,20,264,Loss
10,4,1,0,0,10,5,8,0,0,15,23,258,Win
2,10,10,0,0,4,6,7,0,0,22,17,252,Loss
5,10,3,0,0,7,8,8,0,0,18,23,246,Win
2,3,10,0,0,10,7,0,0,0,15,17,411,Loss
10,10,10,0,0,9,10,0,0,0,30,19,406,Loss
2,4,8,0,0,6,2,8,7,0,14,23,399,Win
3,7,11,0,0,7,2,10,0,0,21,19,393,Win
5,10,10,0,0,10,6,9,0,0,25,25,387,Loss
10,4,10,0,0,6,10,10,0,0,24,26,381,Loss
10,10,9,0,0,3,4,10,0,0,29,17,375,Loss
10,3,10,0,0,9,4,3,2,0,23,18,368,Loss
10,8,2,0,0,10,11,0,0,0,20,21,363,Loss
7,10,5,0,0,4,11,6,0,0,22,21,357,Loss
8,10,5,0,0,5,9,1,9,0,23,24,350,Loss
7,10,3,0,0,11,4,6,0,0,20,21,344,Loss
5,10,10,0,0,11,10,0,0,0,25,21,339,Loss
10,3,6,0,0,3,1,1,7,4,19,18,330,Win
10,2,10,0,0,5,10,9,0,0,22,24,324,Loss
10,4,10,0,0,11,10,0,0,0,24,21,319,Loss
9,7,1,0,0,4,10,5,0,0,17,19,313,Loss
1,7,10,0,0,7,9,5,0,0,18,21,307,Loss
9,10,10,0,0,6,11,0,0,0,29,17,302,Loss
10,10,3,0,0,8,4,10,0,0,23,22,296,Loss
10,5,4,0,0,6,10,6,0,0,19,22,290,Win
1,7,10,0,0,2,8,10,0,0,18,20,284,Loss
10,9,10,0,0,8,2,2,6,0,29,18,277,Loss
2,4,10,0,0,9,8,0,0,0,16,17,272,Loss
8,10,3,0,0,10,4,7,0,0,21,21,266,Push
9,7,10,0,0,6,4,2,8,0,26,20,259,Loss
4,10,7,0,0,6,6,7,0,0,21,19,253,Win
8,10,6,0,0,10,10,0,0,0,24,20,248,Loss
2,10,8,0,0,9,10,0,0,0,20,19,243,Win
2,3,11,0,0,8,10,0,0,0,16,18,238,Loss
5,10,2,0,0,9,3,10,0,0,17,22,232,Win
7,10,6,0,0,10,3,5,0,0,23,18,226,Loss
3,7,4,0,0,10,8,0,0,0,14,18,221,Loss
10,2,6,0,0,10,10,0,0,0,18,20,216,Loss
3,10,10,0,0,3,10,6,0,0,23,19,210,Loss
10,10,4,0,0,7,4,10,0,0,24,21,204,Loss
6,8,4,0,0,11,10,0,0,0,18,21,411,Loss
5,7,2,0,0,4,2,11,0,0,14,17,405,Loss
3,2,11,0,0,5,10,10,0,0,16,25,399,Win
10,7,5,0,0,10,10,0,0,0,22,20,394,Loss
7,3,10,0,0,10,6,4,0,0,20,20,388,Push
6,9,4,0,0,9,10,0,0,0,19,19,383,Push
6,10,6,0,0,10,3,3,3,0,22,19,376,Loss
7,10,1,0,0,10,7,0,0,0,18,17,371,Win
10,3,2,0,0,8,6,2,10,0,15,26,364,Win
10,1,10,0,0,10,10,0,0,0,21,20,359,Win
4,6,9,0,0,7,10,0,0,0,19,17,354,Win
9,10,6,0,0,6,10,8,0,0,25,24,348,Loss
5,5,4,0,0,4,9,1,5,0,14,19,341,Loss
6,7,7,0,0,10,3,3,6,0,20,22,334,Win
2,11,8,0,0,10,4,2,9,0,21,25,327,Win
1,7,10,0,0,10,2,10,0,0,18,22,321,Win
2,5,10,0,0,9,11,0,0,0,17,20,316,Loss
10,9,10,0,0,3,10,3,2,0,29,18,309,Loss
10,10,3,0,0,2,4,10,8,0,23,24,302,Loss
6,10,4,0,0,10,4,5,0,0,20,19,296,Win
3,10,4,0,0,11,10,0,0,0,17,21,291,Loss
10,10,1,0,0,4,2,10,10,0,21,26,284,Win
10,8,9,0,0,5,3,4,4,5,27,21,276,Loss
10,4,10,0,0,7,9,6,0,0,24,22,270,Loss
1,7,10,0,0,10,10,0,0,0,18,20,265,Loss
4,2,8,0,0,5,9,10,0,0,14,24,259,Win
9,10,10,0,0,11,10,0,0,0,29,21,254,Loss
1,9,3,0,0,5,10,10,0,0,13,25,248,Win
1,10,10,0,0,4,6,9,0,0,21,19,242,Win
10,8,6,0,0,10,2,8,0,0,24,20,236,Loss
9,4,8,0,0,4,10,10,0,0,21,24,230,Win
10,5,6,0,0,5,10,5,0,0,21,20,224,Win
10,10,10,0,0,9,11,0,0,0,30,20,219,Loss
5,5,10,0,0,2,10,2,8,0,20,22,212,Win
10,5,10,0,0,4,10,3,0,0,25,17,206,Loss
5,6,2,0,0,9,8,0,0,0,13,17,411,Loss
2,4,9,0,0,10,10,0,0,0,15,20,406,Loss
4,9,10,0,0,4,8,2,8,0,23,22,399,Loss
9,2,10,0,0,6,4,10,0,0,21,20,393,Win
10,9,10,0,0,3,2,6,4,5,29,20,385,Loss
6,5,9,0,0,5,5,10,0,0,20,20,379,Push
10,10,2,0,0,6,2,10,0,0,22,18,373,Loss
5,1,10,0,0,9,3,7,0,0,16,19,367,Loss
7,7,10,0,0,8,5,10,0,0,24,23,361,Loss
10,1,5,0,0,10,10,0,0,0,16,20,356,Loss
3,10,6,0,0,9,10,0,0,0,19,19,351,Push
2,8,10,0,0,5,7,9,0,0,20,21,345,Loss
3,6,8,0,0,6,5,6,0,0,17,17,339,Push
10,2,6,0,0,5,3,9,0,0,18,17,333,Win
10,6,7,0,0,7,5,10,0,0,23,22,327,Loss
6,6,10,0,0,10,2,10,0,0,22,22,321,Loss
8,8,5,0,0,1,3,10,10,0,21,24,314,Win
1,10,10,0,0,8,7,10,0,0,21,25,308,Win
7,2,10,0,0,11,10,0,0,0,19,21,303,Loss
2,10,4,0,0,11,3,6,0,0,16,20,297,Loss
4,8,10,0,0,10,11,0,0,0,22,21,292,Loss
9,10,7,0,0,11,8,0,0,0,26,19,287,Loss
2,3,11,0,0,2,10,10,0,0,16,22,281,Win
3,10,10,0,0,4,2,7,2,10,23,25,273,Loss
10,7,8,0,0,8,10,0,0,0,25,18,268,Loss
4,10,8,0,0,7,10,0,0,0,22,17,263,Loss
7,10,3,0,0,5,7,10,0,0,20,22,257,Win
4,9,7,0,0,1,2,3,8,4,20,18,249,Win
10,10,10,0,0,6,9,5,0,0,30,20,243,Loss
10,10,10,0,0,10,4,10,0,0,30,24,410,Loss
6,8,3,0,0,10,10,0,0,0,17,20,405,Loss
6,10,4,0,0,7,7,8,0,0,20,22,399,Win
6,6,10,0,0,2,9,5,3,0,22,19,392,Loss
2,5,4,1,0,10,3,10,0,0,12,23,385,Win
5,7,10,0,0,10,10,0,0,0,22,20,380,Loss
8,10,8,0,0,4,7,10,0,0,26,21,374,Loss
10,5,4,0,0,7,9,6,0,0,19,22,368,Win
10,3,10,0,0,10,9,0,0,0,23,19,363,Loss
8,3,10,0,0,10,6,10,0,0,21,26,357,Win
1,8,5,0,0,11,6,0,0,0,14,17,352,Loss
10,1,3,0,0,10,9,0,0,0,14,19,347,Loss
8,10,3,0,0,2,10,10,0,0,21,22,341,Win
3,10,7,0,0,10,2,10,0,0,20,22,335,Win
5,9,5,0,0,3,4,7,8,0,19,22,328,Win
3,9,6,0,0,6,7,10,0,0,18,23,322,Win
5,10,10,0,0,3,9,4,5,0,25,21,315,Loss
6,5,1,0,0,7,3,6,6,0,12,22,308,Win
10,6,4,0,0,10,10,0,0,0,20,20,303,Push
